NR_030776	0.22	0.36	0.1	0.4	0.18	0.16	0.1	0.2
NM_178399	0	0	0	0	0	0	0	0
NM_026077	5.51	6.26	7.24	6.03	6.58	10.01	7.24	9.58
NM_001081343	7.12	5.85	6.21	6.77	6.67	5.88	5.97	5.51
NM_177006	0	0.03	0	0.01	0	0	0.01	0
NR_003549	0.9	0.67	0.46	0.53	0.39	0.32	0.33	0.41
NM_026085	0.03	0.03	0.08	0.13	0.09	0.06	0.08	0.05
NM_001166497	0.43	0.53	0.4	0.27	0.37	0.34	0.34	0.43
NM_175195	2.47	2.57	2.07	2.67	2.21	2.73	2.07	3.23
NM_026622	0.87	0.84	0.88	0.92	1.25	0.75	1.14	0.71
NM_199145	0.63	0.8	0.6	0.81	0.78	0.67	0.53	0.99
NM_001135611	0.62	0.77	0.55	0.82	0.81	0.69	0.55	0.92
NR_027974	0	0.13	0.04	0.04	0.05	0.15	0.19	0.24
NM_028473	0	0	0	0	0	0	0.09	0
NM_028474	0.01	0	0.01	0.01	0	0	0.01	0.02
NM_028469	18.75	18.83	15.76	13.84	18.73	24.4	21.94	23.34
NR_030712	0	0	0	0	0	0	0	0
NM_027532	8	11.29	13.71	11.27	12.53	12.69	12.72	14.89
NM_025699	1.52	1.81	2.35	2.38	1.93	2.3	3.05	1.48
NM_027017	0.17	0	0.07	0.19	0.08	0	0	0
NM_026142	7.16	6.54	7.67	6.95	7.63	7.24	7.5	7.42
NM_178141	1.63	1.61	2.18	2.28	2.5	3.44	2.29	3.12
NM_146051	1.59	1.57	2.12	2.24	2.46	3.38	2.25	3.05
NR_015471	0.18	0.12	0.14	0.13	0.24	0.07	0.2	0.15
NM_027512	0.16	0.09	0.29	0.48	0.15	0.81	0.34	0.87
NM_001177503	2.28	1.92	3.02	2.97	3.37	2.69	3.09	3.2
NR_030715	0.01	0	0.03	0.02	0.04	0	0.02	0.02
NM_198651	0.05	0.07	0.06	0	0	0.02	0	0.05
NM_001081295	12.83	7.28	15.86	7.4	9.8	4.88	3.95	2.24
NM_172652	4.58	4.57	3.79	4.5	4.8	5.27	5.18	6.06
NM_028883	3.02	2.98	2.83	3.29	3.34	3.99	4.42	3.98
NR_027985	1.36	1.49	1.86	1.66	1.7	1.79	1.87	2.18
NR_015510	8.22	9.36	5.28	5.55	4.29	3.04	4	3.38
NR_033631	0.05	0	0.04	0.03	0.1	0	0.02	0
NM_001159572	0.11	0.05	0.24	0.42	0.18	0.56	0.34	0.57
NM_028732	0.11	0.05	0.24	0.42	0.18	0.55	0.34	0.57
NM_001080995	20.75	18.56	19.44	17.39	22.08	18.34	21.19	18.1
NM_177279	0.72	0.14	0.17	0.08	0.29	0.17	0.41	0.96
NR_015615	0.07	0	0.16	0	0	0.08	0.15	0.1
NM_172698	3.49	2.64	3.56	3.12	3.01	2.72	3.49	3.09
NM_177717	0.09	0.18	0.05	0.16	0.06	0.07	0.02	0.13
NM_176987	1.73	1.57	1.43	1.7	2.15	1.71	2.72	1.8
NR_015569	0.34	0.67	0.34	0.46	0.29	0.53	0.27	0.26
NM_172500	0.73	0.81	0.67	1.01	0.42	0.71	0.34	0.79
NM_001042699	0.71	0.78	0.67	0.98	0.41	0.69	0.34	0.78
NR_030700	0.12	0.21	0.16	0.07	0.09	0.12	0.09	0.17
NM_207281	0	0	0.01	0	0	0.01	0.01	0
NM_029008	0.09	0.12	0.08	0.14	0.02	0.12	0.03	0.12
NM_001025574	0	0	0	0	0	0	0	0
NM_175167	0	0	0	0	0	0	0	0
NR_015506	0.1	0	0.17	0.08	0.07	0.09	0.19	0.11
NM_145356	0.37	0.33	0.22	0.24	0.17	0.3	0.11	0.22
NM_001113550	3.42	3.88	3.45	3.53	3.66	3.35	4.01	3.4
NM_026127	3.13	3.56	3.26	3.35	3.47	3.17	3.77	3.22
NR_015501	0	0	0	0	0	0	0	0
NR_028313	0	0	0	0	0.03	0	0	0
NR_028314	0	0	0	0	0	0	0	0.03
NM_029021	0.04	0.08	0.11	0.02	0.08	0.04	0	0.14
NM_001081664	0.02	0	0	0	0	0	0	0
NM_029425	0	0	0	0	0.01	0	0	0
NM_177702	0.05	0	0	0	0.13	0.06	0.33	0
NM_133797	16.02	17.93	18.63	16.74	20.68	17.52	22.41	20.4
NM_177101	1.21	1.16	4.49	4.49	7.21	3.75	7.94	3.39
NR_029947	0.44	0.88	0.51	2.45	1.18	0	0	1.33
NR_029577	0	0	0	0	0	0	0	0
NM_001009544	0.07	0.02	0.07	0	0.03	0.03	0.03	0.01
NM_027600	0	0	0	0	0	0	0	0
NM_001037743	0.08	0	0.06	0.11	0.03	0.03	0.06	0.04
NM_027564	0.03	0.03	0.04	0.07	0.07	0.02	0.13	0.19
NM_198655	0.03	0	0	0.05	0.02	0	0	0
NM_025724	0	0	0	0	0	0	0	0
NR_003646	0	0	0	0	0	0	0	0
NM_027603	0	0	0	0	0	0	0	0
NM_001081154	6.02	5.44	6.02	5.22	5.85	5.36	4.72	5.29
NM_001078646	0.13	0	0.15	0	0.2	0.12	0.02	0.12
NM_025723	0.11	0	0.12	0	0.17	0.1	0.04	0.11
NM_026338	0	0	0	0	0	0	0	0
NM_183290	0.01	0.02	0	0	0	0	0	0
NM_027585	0.18	0.25	0.16	0.1	0.36	0.14	0.14	0.24
NM_027582	0.08	0.06	0.06	0.12	0	0.06	0	0
NM_173449	0.06	0	0.05	0	0.04	0	0.05	0
NM_025722	6.39	7.9	8.33	7.74	7.41	12.19	7.6	12.19
NR_033144	6.1	7.86	7.74	7.35	7.52	12.06	7.61	11.8
NM_027598	0	0	0	0	0	0	0	0
NM_027616	0	0	0	0	0	0	0	0
NM_030071	0	0	0	0	0	0	0	0
NM_029859	0	0	0	0	0	0	0	0
NM_025733	0	0	0	0	0	0	0	0
NR_033782	0.76	0.82	1.68	1.14	1.64	0.66	1.32	0.61
NR_033607	1.12	0.6	0.91	1.25	1.31	1.21	0.6	1.1
NM_026150	0.09	0	0.03	0.03	0.04	0	0.11	0.02
NM_001163494	0	0	0	0	0.02	0	0	0
NM_027612	0	0	0	0	0.02	0	0	0
NM_199316	3.58	3.87	3.29	3.62	3.94	4.2	3.29	3.9
NM_175176	0.02	0	0	0.04	0	0	0	0
NM_199034	0	0	0	0	0.06	0	0	0
NM_001033547	0	0	0	0	0	0.02	0.12	0.03
NM_001039557	0.01	0	0.03	0.01	0.04	0	0.01	0.03
NM_001107430	10.83	11.71	11.73	11.13	9.5	9.22	9.38	7.75
NM_198308	10.53	11.4	11.4	10.81	9.22	8.97	9.12	7.57
NM_001080709	0	0	0	0	0	0	0	0
NM_029432	2.12	1.66	1.82	2.47	1.95	2.43	1.74	2.28
NR_024097	0.33	0.52	0.4	0.49	0.38	0.65	0.84	0.85
NR_015523	0.06	0.03	0.02	0.05	0.02	0.09	0.04	0.07
NR_033171	0	0	0	0	0	0	0	0
NM_028687	0	0	0	0.03	0	0	0.02	0.02
NM_029105	0	0	0	0	0	0	0	0
NM_028654	0	0	0	0	0	0	0	0
NR_028368	0	0	0	0	0	0	0	0
NM_001014836	0.11	0.43	0.37	0.3	0.43	0	0.18	0.24
NM_001166475	0	0	0	0	0	0	0	0
NR_030693	0.04	0	0	0	0.01	0.01	0.01	0.03
NM_175517	0	0.13	0	0.02	0.03	0	0	0
NR_024257	0.03	0	0.01	0.03	0.01	0	0.01	0.04
NM_028669	0	0	0	0	0.07	0.06	0.17	0
NM_001033880	0	0	0	0	0	0	0	0
NM_029107	0.01	0	0.02	0.02	0	0	0	0
NR_015527	0	0	0	0	0	0	0	0
NM_001081029	11.81	8.98	9.95	10.51	9.98	8.07	9.72	6.64
NM_197997	8.26	7.04	6.56	7.29	8	6.37	7.28	6.34
NM_001142943	3.35	3.03	5.34	4.07	4.78	4.39	3.88	3.53
NM_001163061	3.31	2.98	5.29	4.07	4.62	4.34	3.83	3.5
NR_024323	0.03	0	0	0	0	0.03	0.03	0
NM_134041	4.8	4.09	4.42	5.32	3.82	7.1	4.14	7.66
NM_001033799	0	0	0	0	0	0	0	0
NM_001033786	0	0	0	0	0	0	0	0.08
NR_027966	1.14	0.61	2.01	0.94	1.78	0.64	1.46	0.79
NR_033463	0	0	0	0	0	0	0	0
NM_026248	0	0	0	0	0	0	0	0
NM_001034856	0	0	0	0	0	0	0	0
NM_175128	5.33	3.85	6.75	5.71	6.14	6.68	7.08	7.29
NM_001163551	0	0	0	0	0	0	0	0
NM_028648	0	0	0	0	0	0	0	0
NM_001163752	1.56	1.31	2.44	1.48	2.36	2.77	2.9	2.7
NM_029045	1.51	1.26	2.44	1.45	2.38	2.73	2.92	2.67
NM_001025373	1.66	1.47	1.8	2.03	1.75	1.41	1.34	1.11
NM_207248	0	0	0	0	0	0	0	0
NR_027988	0.03	0.05	0.09	0.12	0.18	0.03	0.12	0.04
NM_029440	0.05	0	0.07	0	0.06	0	0.07	0.07
NM_029042	0	0	0	0	0	0	0	0
NR_027969	0.06	0.13	0.03	0.07	0.09	0.06	0.03	0.02
NM_029054	0	0	0	0	0	0	0	0
NM_029037	5.27	5.03	5.48	5.48	4.51	5.22	4.94	5.4
NM_053264	0	0	0	0	0	0	0	0
NM_029444	0.99	0.78	1.33	1.31	1.92	1.72	1.87	2.48
NM_133922	2.82	2.82	2.89	3.27	2.95	2.81	2.93	2.98
NR_004448	0	0	0	0	0	0	0	0
NM_026136	0	0	0	0	0	0	0	0
NM_001145435	0.02	0	0.02	0.02	0.05	0.02	0.02	0.05
NM_029053	0.02	0	0.02	0.02	0.05	0.02	0.02	0.05
NM_183131	0	0	0	0	0	0	0	0
NM_001014137	5.4	5.2	4.59	5.32	5.75	9.47	5.85	10.45
NM_028934	4.42	4.77	3.56	4.68	5.18	7.87	4.59	8.51
NM_026273	28.59	25.14	38.48	28.38	35.53	26.56	28.52	24.29
NM_024273	14.69	12.56	17.55	18.25	17.18	20.21	20.5	19.46
NM_029115	1.94	2.24	2.59	3.58	4.67	4.82	4.57	5.05
NM_030047	0	0	0	0	0	0	0	0
NR_027978	0.12	0.12	0.24	0.26	0.2	0.14	0.07	0
NM_001039553	0	0	0	0	0	0.02	0	0
NR_027825	0	0	0	0	0	0	0	0
NR_015571	0	0	0	0	0	0	0	0
NM_175675	2.95	4.04	2.34	3.21	2.58	2.77	2.32	3.04
NM_001081012	1.81	1.68	1.3	1.51	3.6	1.92	3.1	1.67
NR_027986	0	0	0	0	0	0	0	0
NM_175008	0	0	0	0	0	0	0	0
NR_027849	0.2	0	0.31	0.22	0	0.39	0.53	0
NR_027848	0.16	0	0.31	0.18	0	0.31	0.49	0
NM_001177966	0	0	0	0	0	0	0	0
NR_015545	0	0	0	0.06	0	0.02	0.02	0.03
NR_027938	0	0	0	0.1	0	0.04	0.04	0
NR_027939	0	0	0	0	0	0.06	0.06	0.08
NR_027940	0	0	0	0	0	0.07	0.07	0
NR_015603	0	0	0	0	0	0	0.04	0.05
NM_175213	0.92	0.8	1.13	0.84	1.61	1.42	1.6	1.13
NM_178098	0.35	0.27	0.53	0.46	0.73	0.25	0.62	0.2
NR_026888	0	0	0	0	0	0	0	0
NM_029142	1.36	2.17	2.11	2.22	0.75	0.43	1.34	0.05
NM_029131	0	0	0	0	0	0	0	0
NR_028310	18.71	20.96	25.61	22.23	21.77	27	23.4	26.72
NR_033598	0	0	0	0	0	0	0	0
NM_172967	9.18	7.94	8.75	8.77	11.71	9.7	8.5	8.99
NM_207527	0	0	0	0	0	0	0	0
NM_001100394	0	0	0	0	0.05	0.05	0	0.12
NM_001114312	0.59	0.53	0.44	0.64	0.43	1.43	0.45	2.2
NM_175172	0.57	0.51	0.45	0.62	0.4	1.45	0.43	2.24
NR_027926	0.1	0.37	0.35	0.29	0.34	0.1	0.08	0.4
NM_026290	0.03	0.07	0.08	0.08	0.05	0.08	0.12	0.05
NR_015494	0	0	0	0	0	0	0	0
NR_027944	0	0	0	0	0	0	0	0
NR_027945	0	0	0	0	0	0	0.05	0
NM_029141	0	0	0	0	0	0	0	0
NR_033573	0	0	0	0	0	0	0	0
NR_015574	0.35	0.51	0.2	0.25	0.5	0.31	0.38	0.31
NR_027872	0.45	0.18	0.17	0.4	0.2	0.38	0.1	0.22
NR_003100	0	0	0	0	0	0	0	0
NM_147077	0	0	0	0	0	0	0	0
NM_147084	0	0	0	0	0	0	0	0
NR_033601	6.45	6.75	8.18	6.77	7.88	6.51	6.71	6.13
NM_029170	2.2	1.85	2.33	1.39	2.33	1.71	1.53	0.85
NM_026263	0	0	0	0	0.03	0	0	0
NM_029062	0	0	0.03	0	0	0	0	0.04
NM_026291	0	0	0	0	0	0	0	0
NM_001162896	0.01	0	0	0	0.01	0.02	0.01	0.08
NR_028111	0	0	0	0	0	0	0	0
NM_026262	0.04	0.08	0.02	0.23	0.1	0.18	0.17	0.11
NM_001081661	0	0	0	0	0	0	0	0
NM_001013920	0	0	0	0	0	0	0	0
NM_029455	0	0	0	0	0	0	0	0
NM_199023	0.1	0	0	0	0	0	0.12	0
NR_028384	0.21	0.21	0.12	0.24	0.26	0.31	0.26	0.34
NM_029197	0.07	0.04	0.23	0.2	0.21	0.08	0.5	0.03
NR_033593	0	0.02	0	0.01	0.03	0	0.02	0.05
NM_001009548	0	0	0	0	0	0	0	0
NM_175280	0.02	0.1	0.06	0.08	0	0.03	0.05	0
NM_181815	5.17	3.85	3.18	4.03	3.79	4.33	3.21	4.61
NM_172450	0.61	0.65	0.68	0.55	0.72	0.46	1.07	0.5
NR_030689	0.3	0	0.09	0	0.1	0.17	0	0.22
NM_029199	0	0	0	0	0	0	0	0
NM_173785	1.3	1.35	1.61	1.56	1.6	1.87	1.72	2
NM_001145537	0	0	0	0	0.08	0	0	0
NM_001161773	0	0	0	0	0	0	0	0
NM_029196	0	0.09	0	0	0	0	0	0
NM_026652	0	0	0	0	0	0	0	0
NM_029249	5.67	5.51	6.6	6.98	6.95	6.83	6.81	7.56
NM_026296	0.05	0	0	0.03	0.04	0	0	0.12
NM_026300	0	0	0	0	0	0	0	0
NM_029247	0.15	0.12	0.28	0.2	0.29	0.25	0.72	0.89
NM_023774	0.1	0.05	0.03	0.03	0.03	0	0	0
NM_175393	0	0	0	0	0	0	0	0
NM_030189	0.09	0.22	0.09	0.21	0.06	0.31	0.07	0.65
NR_015490	0	0	0.06	0	0	0	0.06	0
NM_001014130	0	0	0	0	0	0	0	0
NM_030192	0	0	0	0	0	0	0	0
NM_029252	0	0	0	0	0	0	0	0
NM_001163728	0.14	0.18	0.17	0.11	0.06	0.13	0.18	0.15
NM_183111	0	0	0	0	0	0	0	0
NR_015535	0	0	0	0	0	0	0	0
NM_001033807	0	0	0	0	0	0	0	0
NM_001037583	0	0	0	0	0	0	0	0
NM_001145759	0	0	0	0	0	0	0	0
NM_198607	4.47	4.11	4.64	4.07	5.17	3.76	5.51	4.4
NM_175228	0	0	0	0	0	0	0	0
NM_026359	0	0	0	0	0	0	0	0
NM_001077684	0.28	0.3	0.3	0.34	0.2	0.43	0.3	0.29
NM_027089	0.06	0	0	0.1	0	0	0	0
NM_001163385	0	0	0	0	0	0	0	0
NM_001163386	0	0	0	0	0	0	0	0
NM_026916	0	0.24	0	0.13	0	0.76	0.2	0
NM_029482	3.98	3.86	4.95	5.1	3.86	4.02	4.53	4.08
NM_133689	0	0.05	0	0.06	0.07	0.03	0	0.11
NR_029444	0.07	0.07	0.08	0.25	0.04	0.11	0.11	0.24
NR_029475	0.03	0.06	0.09	0.14	0.17	0.02	0.04	0.02
NM_026358	4.56	3.75	5.08	2.74	5.4	5.28	6.77	4.79
NR_028121	3.92	3.23	4.37	2.36	4.68	4.54	5.86	4.12
NR_027879	0	0	0.05	0.09	0	0	0	0.19
NR_029445	0	0	0	0	0	0	0	0
NM_029464	0.27	0.2	0.16	0.23	0.18	0.16	0.19	0.1
NM_198668	0.01	0	0	0.03	0	0	0	0.02
NR_033307	0	0	0	0	0	0	0	0
NR_024017	1.81	1.73	2.36	1.88	2.21	2.19	1.79	1.82
NM_173435	0	0	0	0	0	0	0	0
NM_001033766	0	0	0	0	0	0	0	0
NM_028737	0	0	0	0	0	0	0	0
NM_133732	0.89	0.99	1.04	1.22	1.16	1.52	1.03	1.68
NR_033492	0.09	0.02	0.02	0.02	0.07	0.01	0.01	0.03
NM_172741	13.83	13.39	15.42	14.54	16.07	14.6	16.16	13.98
NM_027631	0.3	0.1	0.29	0.03	0.07	0.09	0	0
NM_027627	0.36	0.29	0.28	0	0.13	0.06	0.06	0.18
NM_001033764	0	0	0	0	0	0	0	0
NM_177676	0	0	0	0	0.02	0.02	0	0
NR_033188	0	0	0	0	0.03	0.01	0	0.05
NM_028890	4.57	4.99	5.67	5.6	5.1	5.61	5.23	5.33
NM_025737	0	0	0	0.08	0	0	0	0
NM_027633	0.14	0.27	0.29	0.15	0.15	0.61	0.06	0.69
NM_027635	0.04	0.04	0	0.02	0.03	0	0	0
NM_001166394	2.18	1.65	1.57	1.28	1.75	1.43	1.51	1.61
NM_028888	2.12	1.78	1.67	1.31	1.69	1.44	1.45	1.66
NR_033445	0	0	0	0	0	0	0	0.15
NM_001081121	0	0	0.01	0	0	0	0	0.02
NM_183104	0	0	0	0	0	0	0	0
NM_176829	0.05	0.09	0.07	0.05	0.12	0.03	0.13	0.05
NM_001145300	0.22	0.11	0.38	0.22	0.11	0.19	0.16	0.16
NR_026896	0.2	0.15	0.36	0.29	0.1	0.21	0.15	0.19
NR_027955	0.12	0.16	0.26	0.07	0.22	0.14	0.07	0.03
NM_172534	0	0	0	0	0	0	0	0
NM_177711	0.02	0	0.05	0.01	0.01	0.02	0.01	0.01
NM_177705	0	0	0	0.01	0	0.05	0.01	0.02
NM_172879	0.03	0.05	0	0.01	0.05	0.02	0.03	0
NR_028259	0	0	0	0	0	0	0	0
NM_183113	0	0	0	0	0	0	0	0
NR_015524	0.18	0.27	0.21	0.07	0.33	0.25	0.36	0.31
NM_001037718	0	0	0	0	0	0	0	0
NR_029452	0.2	0.27	0.49	0.42	0.28	0.28	0.52	0.39
NM_177841	0.13	0.05	0.08	0.04	0.14	0.03	0.26	0.04
NM_001081025	0.39	0.43	0.81	1.22	1.11	1.32	0.49	0.8
NM_001085511	0	0	0	0	0	0	0	0
NR_027643	0	0	0	0	0	0	0	0
NM_172679	3.74	3.58	3.36	3.16	3.62	2.79	3.72	2.76
NM_001163695	0	0	0	0	0.02	0	0	0
NM_028905	0	0	0	0	0.02	0	0	0
NM_001083890	0	0	0	0	0.02	0	0	0
NR_015588	0	0	0	0	0	0	0	0
NM_001101519	0	0	0	0	0	0	0	0
NR_003635	0	0	0	0	0	0	0	0
NM_177801	0	0	0	0	0	0	0	0
NR_015540	0	0	0	0	0	0	0	0
NR_033580	0	0	0	0	0	0	0	0
NM_177901	0	0	0	0	0	0	0	0
NM_173409	0	0	0	0	0	0	0	0
NM_001177510	0	0	0	0	0	0	0	0
NM_001017475	0	0	0	0	0	0	0	0
NM_175368	0	0	0	0	0	0	0	0
NM_153794	7.01	6.89	6.14	6.4	6.38	6.2	5.74	5.78
NM_028908	3.98	2.92	5.57	4.38	4.54	3.36	3.95	2.52
NM_001177389	0	0.1	0	0	0.07	0.03	0	0
NM_025744	0.02	0	0	0.05	0	0.03	0.05	0
NR_015555	2.83	2.7	2.71	2.34	3.28	2.25	3.51	2.47
NM_027655	0.03	0	0.12	0	0.05	0.27	0.04	0
NM_172901	0.03	0	0	0	0	0	0	0
NR_029437	0.04	0	0	0	0	0	0.09	0
NR_029438	0.04	0	0	0	0	0	0.08	0
NM_028914	0.46	0.67	1.27	0.97	1.07	0.9	1.27	1.12
NR_015512	0	0	0	0	0	0	0	0
NM_173771	0	0.04	0.05	0.02	0	0.02	0.02	0
NM_028941	1.24	1.58	1.3	2.26	1.91	2.62	1.7	3.51
NM_001163262	1.2	1.6	1.31	2.34	1.86	2.66	1.74	3.52
NM_001081101	1.5	1.44	0.85	1.32	0.89	1.01	0.99	1.16
NR_029443	0.57	0.6	0.35	0.24	0.43	0.35	0.44	0.69
NM_001082535	0	0	0	0	0	0	0	0
NM_199019	0	0	0	0	0	0	0	0
NM_177773	0.16	0	0.04	0.07	0.06	0.02	0.05	0.05
NM_177651	0	0	0	0	0	0	0	0
NM_177880	0.02	0.07	0.02	0	0.02	0	0	0
NM_025752	0.29	0.37	0.28	0.24	0.29	0.19	0.3	0.31
NM_025747	7.78	7.75	8.39	9.1	7.14	9.12	6.45	7.48
NM_027668	0	0	0	0	0	0	0	0
NM_025746	0	0	0	0	0	0	0	0
NM_001161855	0.3	0.33	0.31	0.74	0.63	0.62	0.49	0.49
NM_025750	0	0	0	0	0	0	0	0
NR_033592	2.71	2.71	2.78	3.56	3.51	3.34	2.79	2.75
NM_001039478	5.96	5.77	6.75	6.71	6.66	6.81	7.46	5.71
NM_001039488	5.18	4.61	5.76	5.36	5.59	5.07	5.33	4.54
NM_028081	5.16	4.96	5.82	5.81	5.81	5.97	6.51	4.95
NM_027702	0	0	0	0	0	0	0	0
NM_001033775	0.02	0	0	0	0.03	0	0.11	0
NM_138757	29.62	29.39	31.92	28.43	32.58	35.81	29.89	32.44
NM_025751	0	0	0	0	0	0	0	0
NM_025753	0	0	0	0	0	0	0	0
NM_178682	4.27	3.25	3.51	2.88	3.05	2.83	3.74	3.74
NM_175017	0.07	0.17	0.1	0.1	0.15	0.1	0.13	0.06
NM_028963	2.99	3.2	2.29	2.85	2.3	2.69	2.23	2.73
NR_033197	0.15	0.12	0.14	0	0.04	0.07	0.07	0.05
NR_033783	0	0	0	0	0	0	0	0
NM_177607	0.23	0.17	0.07	0.09	0.11	0.22	0.12	0.09
NR_015459	0.09	0.06	0.04	0.07	0.04	0.12	0.11	0.18
NM_029407	0.12	0.12	0.2	0.16	0.21	0.12	0.21	0.16
NR_015575	0	0	0	0	0	0	0	0
NR_027843	0	0	0	0	0	0	0	0
NM_028961	0.05	0	0.09	0.06	0	0.12	0.15	0.19
NM_178613	2.53	2.33	2.15	2.83	1.7	3.3	2.32	3.44
NM_026233	0.03	0	0.03	0.07	0	0	0.07	0.04
NR_033641	0.3	0.3	0.42	0.4	0.53	0.67	0.82	0.76
NM_025763	0	0	0	0	0	0	0	0
NR_015585	0.89	1.07	1.17	1.67	1.34	0.67	1.29	0.97
NM_025757	9.44	8.64	9.75	9.92	9	10.88	8.49	11.02
NM_207657	0	0	0	0	0	0	0	0
NM_198642	0	0	0	0	0	0	0	0
NR_015558	0	0	0	0	0	0	0	0
NR_027890	0	0	0.01	0	0	0	0	0
NR_033624	0.05	0	0	0	0	0	0	0
NM_001033273	5.72	5.01	4.68	3.93	4.66	4.32	5.21	5.29
NR_033600	0.05	0.21	0.43	0.12	0.36	0	0.36	0.16
NR_029464	0.67	0.65	0.7	0.65	0.93	0.4	0.89	0.64
NM_138654	0	0.04	0	0	0.06	0	0	0
NM_026362	5.28	4.33	6.54	6.82	4.53	6.36	4.99	6.72
NM_001048060	3.19	2.34	1.91	3.1	2.16	3.43	3.33	3.6
NM_198004	3.1	2.27	1.85	3.01	2.1	3.33	3.24	3.5
NR_029381	0.05	0.04	0.04	0.06	0.07	0.07	0.22	0.14
NM_001033304	0.02	0	0.03	0.01	0.05	0.01	0.06	0.05
NR_028300	0.14	0.25	0.57	0.55	0.72	0.64	0.63	0.46
NR_015552	0	0	0	0	0	0	0	0
NM_177028	0.01	0	0.01	0.02	0.06	0.01	0.04	0.03
NR_024021	0	0	0	0	0	0	0	0
NM_177314	0	0	0	0	0	0	0	0
NM_027768	0	0	0	0	0	0	0	0
NR_027892	0.08	0.08	0.09	0.22	0	0.09	0.09	0.12
NR_015581	0.07	0.07	0.09	0.21	0.05	0.09	0.08	0.11
NM_001160363	0.05	0	0.06	0.12	0.04	0.09	0.09	0.04
NR_027914	0.15	0.36	0.28	0.3	0.28	0.18	0.38	0.31
NR_015591	0.12	0.34	0.28	0.38	0.36	0.26	0.36	0.33
NM_144883	1.09	1.93	0.58	1.16	0.68	1.3	0.75	1.47
NM_001159657	1.06	1.91	0.57	1.14	0.65	1.24	0.73	1.41
NR_034038	7.24	7.26	4.75	6.06	4.5	4.43	4.55	5.45
NR_033355	0	0	0	0	0	0	0	0
NR_030716	0.77	1.22	0.72	1.01	0.88	0.83	1.1	1.25
NM_175166	0	0	0	0	0	0	0	0
NM_001163539	0	0.02	0	0	0	0	0	0
NM_145509	0	0	0	0	0	0.02	0	0
NM_026636	17.84	20.27	22.18	20.19	21.87	22.34	27.05	22.35
NM_027784	0	0	0	0	0	0	0	0
NM_001001984	13.35	12.78	13.72	12.75	16.65	14.4	15.41	12.97
NR_015467	0.73	0.62	0.61	0.67	0.76	0.55	0.59	0.66
NM_025670	3.85	4.42	4.84	5.84	5.4	5.79	5.54	7.33
NM_172738	6.17	7.39	6.67	6.47	6.25	8.08	7.99	8.11
NR_027866	127.18	183.62	154.48	114.22	97.86	138.97	103.18	137.25
NM_001145950	2.14	2.38	1.62	2.02	1.74	2.02	1.46	1.95
NM_001013755	2.13	2.38	1.62	2.02	1.75	2.02	1.46	1.95
NR_033596	0.18	0.37	0.11	0.05	0.19	0.21	0.26	0.41
NM_029897	8.23	7.83	9.53	11.75	15.67	17.66	12.56	17.46
NM_029081	8.14	7.74	9.44	11.64	15.52	17.49	12.45	17.27
NM_001109688	7.83	7.36	9.09	11.24	15.17	16.93	12.05	16.77
NM_027457	32.54	30.01	36.14	32.03	33.94	39.75	34.02	41.35
NM_001081075	4.14	5.32	4.03	5.06	5.43	6.22	5.95	5.39
NM_027472	3.3	2.71	4.18	3.05	3.94	3.24	4.14	3.8
NM_027464	7.79	5.19	6.03	6.59	4.32	6.51	4.92	6.06
NM_027478	1.26	1.22	2.19	1.75	2.02	1.44	2.16	1.63
NM_001141971	1.12	0.97	2.08	1.69	1.97	1.3	2.08	1.4
NM_027482	0.33	0.23	0.54	0.47	1.29	0.68	0.93	1.13
NR_027973	0.02	0.05	0.06	0	0.03	0	0	0.04
NM_001145925	43.39	27.17	54.97	26.54	58.48	23.79	52.86	19.76
NM_028137	42.9	26.86	54.35	26.24	57.82	23.52	52.26	19.54
NM_001145924	40.3	25.45	51.63	24.71	54.3	22.2	49.43	18.29
NM_028872	1.77	1.52	1.98	1.42	1.55	0.99	1.24	0.92
NR_033729	0.17	0.16	0.15	0.18	0.21	0.35	0.33	0.19
NM_029835	16.27	13.97	16.64	19.18	12.75	21.07	7.85	16.66
NM_001135019	23.96	22.43	21.13	22.88	24.37	18.75	26.56	17.58
NM_001082485	23.91	22.39	21.09	22.84	24.33	18.72	26.51	17.55
NM_178243	0	0	0	0	0	0	0	0
NM_183264	0	0	0	0	0	0	0	0
NM_001128145	0	0	0	0	0	0	0	0
NM_001128146	0	0	0	0	0	0	0	0
NM_175533	0	0	0	0	0	0	0	0
NM_001025652	16.84	17.85	21.77	18.89	21.09	23.04	18.92	20.28
NM_029086	12.55	13.4	15.66	13.33	15.41	16.82	13.78	14.35
NR_028427	0.04	0.07	0.08	0.04	0.03	0.01	0.02	0.03
NM_176976	14.22	14.44	11.75	13.4	14.45	13.07	13.78	13.06
NR_015548	0	0	0	0	0	0	0	0
NM_026368	7.61	7.92	10.59	10.26	11.95	10.33	13.65	10.16
NM_001108356	0	0	0	0	0	0	0	0
NR_015517	1.44	1.05	0.68	0.88	0.31	0.65	0.32	0.44
NR_027359	7.67	8.44	9.59	10.99	11.32	10.93	13.73	12.54
NR_027360	6.34	7.18	8	9.18	9.41	9.04	11.15	10.39
NM_177854	0.16	0.22	0.14	0.18	0.34	0.21	0.44	0.38
NR_033803	0.06	0	0	0	0	0	0	0
NM_176921	1.41	1.05	2.14	5.65	1.29	7.59	1.75	8.26
NM_001113791	1.31	1.19	2.44	6.42	1.37	8.2	1.98	8.73
